anon_id,course_year,course_code,course_name,assessment_mark
S897013ec,2019/0,MATH08057,Introduction to Linear Algebra,94
S897013ec,2019/0,MATH08058,Calculus and its Applications,94
S3a4de841,2019/0,MATH08057,Introduction to Linear Algebra,78
S3a4de841,2019/0,MATH08058,Calculus and its Applications,88
S03266584,2020/1,MATH08057,Introduction to Linear Algebra,53
S03266584,2020/1,MATH08058,Calculus and its Applications,NA
S0469a05e,2019/0,MATH08057,Introduction to Linear Algebra,89
S0469a05e,2019/0,MATH08058,Calculus and its Applications,88
Sf2237fe4,2019/0,MATH08057,Introduction to Linear Algebra,87
Sf2237fe4,2019/0,MATH08058,Calculus and its Applications,100
Scb967492,2019/0,MATH08057,Introduction to Linear Algebra,50
Scb967492,2019/0,MATH08058,Calculus and its Applications,50
S15de0864,2019/0,MATH08057,Introduction to Linear Algebra,31
S15de0864,2019/0,MATH08058,Calculus and its Applications,93
S7875098c,2019/0,MATH08057,Introduction to Linear Algebra,83
S7875098c,2019/0,MATH08058,Calculus and its Applications,91
Sc1c29f1c,2020/1,MATH08057,Introduction to Linear Algebra,89
Sc1c29f1c,2020/1,MATH08058,Calculus and its Applications,NA
Sa8ce1b34,2020/1,MATH07003,Fundamentals of Algebra and Calculus,73
Sa0c1fbb3,2019/0,MATH08057,Introduction to Linear Algebra,61
Sa0c1fbb3,2019/0,MATH08058,Calculus and its Applications,96
S599fd442,2019/0,MATH07003,Fundamentals of Algebra and Calculus,57
S599fd442,2019/0,MATH08057,Introduction to Linear Algebra,38
S599fd442,2019/0,MATH08058,Calculus and its Applications,0
Sfe7df8fa,2019/0,MATH08057,Introduction to Linear Algebra,0
Sfe7df8fa,2019/0,MATH08058,Calculus and its Applications,0
S3e603e24,2019/0,MATH08057,Introduction to Linear Algebra,54
S3e603e24,2019/0,MATH08058,Calculus and its Applications,100
S5df8c2fa,2019/0,MATH08057,Introduction to Linear Algebra,90
S5df8c2fa,2019/0,MATH08058,Calculus and its Applications,97
Sd6c9bd66,2019/0,MATH08057,Introduction to Linear Algebra,41
Sd6c9bd66,2019/0,MATH08058,Calculus and its Applications,73
S3ebecd36,2019/0,MATH07003,Fundamentals of Algebra and Calculus,65
S3ebecd36,2019/0,MATH08057,Introduction to Linear Algebra,68
S3ebecd36,2019/0,MATH08058,Calculus and its Applications,88
S9908dfda,2020/1,MATH08058,Calculus and its Applications,NA
S7a58772d,2019/0,MATH07003,Fundamentals of Algebra and Calculus,86
S7a58772d,2019/0,MATH08057,Introduction to Linear Algebra,91
S7a58772d,2019/0,MATH08058,Calculus and its Applications,96
Seb5bd180,2019/0,MATH08057,Introduction to Linear Algebra,77
Seb5bd180,2019/0,MATH08058,Calculus and its Applications,93
Sd56b3da1,2019/0,MATH08057,Introduction to Linear Algebra,90
Sd56b3da1,2019/0,MATH08058,Calculus and its Applications,99
S95b4f5e1,2019/0,MATH07003,Fundamentals of Algebra and Calculus,58
S6982a53f,2019/0,MATH08057,Introduction to Linear Algebra,76
S6982a53f,2019/0,MATH08058,Calculus and its Applications,99
S4b3c1a6f,2019/0,MATH08057,Introduction to Linear Algebra,78
S4b3c1a6f,2019/0,MATH08058,Calculus and its Applications,100
S2c2b079b,2019/0,MATH08057,Introduction to Linear Algebra,40
S6320ace8,2020/1,MATH08057,Introduction to Linear Algebra,51
S6320ace8,2020/1,MATH08058,Calculus and its Applications,NA
S4b949cd5,2019/0,MATH08057,Introduction to Linear Algebra,82
S4b949cd5,2019/0,MATH08058,Calculus and its Applications,98
S84c3cea3,2019/0,MATH08057,Introduction to Linear Algebra,90
S84c3cea3,2019/0,MATH08058,Calculus and its Applications,100
S558157d5,2019/0,MATH08057,Introduction to Linear Algebra,82
S558157d5,2019/0,MATH08058,Calculus and its Applications,89
S51f854a6,2019/0,MATH08057,Introduction to Linear Algebra,41
S51f854a6,2019/0,MATH08058,Calculus and its Applications,93
S4b9f9f55,2019/0,MATH08057,Introduction to Linear Algebra,62
S4b9f9f55,2019/0,MATH08058,Calculus and its Applications,91
S1f8195cb,2019/0,MATH08057,Introduction to Linear Algebra,79
S1f8195cb,2019/0,MATH08058,Calculus and its Applications,48
Sf8e84f67,2019/0,MATH07003,Fundamentals of Algebra and Calculus,86
Sb823c85b,2019/0,MATH08057,Introduction to Linear Algebra,97
Sb823c85b,2019/0,MATH08058,Calculus and its Applications,100
Sdf34d5af,2019/0,MATH08057,Introduction to Linear Algebra,44
Sdf34d5af,2019/0,MATH08058,Calculus and its Applications,91
S23dc03c2,2019/0,MATH08057,Introduction to Linear Algebra,60
S269c1807,2019/0,MATH07003,Fundamentals of Algebra and Calculus,74
S269c1807,2019/0,MATH08057,Introduction to Linear Algebra,42
S269c1807,2019/0,MATH08058,Calculus and its Applications,59
Sf3f9e6e1,2019/0,MATH08057,Introduction to Linear Algebra,48
Sf3f9e6e1,2019/0,MATH08058,Calculus and its Applications,86
Sbe37b100,2019/0,MATH07003,Fundamentals of Algebra and Calculus,60
Sbe37b100,2019/0,MATH08057,Introduction to Linear Algebra,62
Sbe37b100,2019/0,MATH08058,Calculus and its Applications,70
S7bfec137,2019/0,MATH08057,Introduction to Linear Algebra,64
S7bfec137,2019/0,MATH08058,Calculus and its Applications,91
Scd976e23,2019/0,MATH08057,Introduction to Linear Algebra,96
Scd976e23,2019/0,MATH08058,Calculus and its Applications,100
Sc797bbf9,2019/0,MATH08057,Introduction to Linear Algebra,68
Sc797bbf9,2019/0,MATH08058,Calculus and its Applications,70
Se04b2131,2019/0,MATH08057,Introduction to Linear Algebra,0
Se04b2131,2019/0,MATH08058,Calculus and its Applications,0
S48637b71,2019/0,MATH08058,Calculus and its Applications,0
Saade1734,2020/1,MATH08057,Introduction to Linear Algebra,77
Saade1734,2020/1,MATH08058,Calculus and its Applications,NA
S13e33943,2020/1,MATH08057,Introduction to Linear Algebra,81
S13e33943,2020/1,MATH08058,Calculus and its Applications,NA
S0b722452,2019/0,MATH07003,Fundamentals of Algebra and Calculus,74
S0b722452,2019/0,MATH08057,Introduction to Linear Algebra,69
S0b722452,2019/0,MATH08058,Calculus and its Applications,81
S78062775,2019/0,MATH08057,Introduction to Linear Algebra,91
S78062775,2019/0,MATH08058,Calculus and its Applications,100
Sac9008ea,2019/0,MATH07003,Fundamentals of Algebra and Calculus,79
Sac9008ea,2019/0,MATH08057,Introduction to Linear Algebra,77
Sac9008ea,2019/0,MATH08058,Calculus and its Applications,100
S6331b8c5,2020/1,MATH08057,Introduction to Linear Algebra,69
S2c3a13b6,2019/0,MATH07003,Fundamentals of Algebra and Calculus,56
S2c3a13b6,2019/0,MATH08057,Introduction to Linear Algebra,78
S2c3a13b6,2019/0,MATH08058,Calculus and its Applications,89
S37d39456,2019/0,MATH07003,Fundamentals of Algebra and Calculus,72
S37d39456,2019/0,MATH08057,Introduction to Linear Algebra,57
S37d39456,2019/0,MATH08058,Calculus and its Applications,92
Sad5f6ce6,2020/1,MATH07003,Fundamentals of Algebra and Calculus,86
Sad5f6ce6,2020/1,MATH08057,Introduction to Linear Algebra,92
S9365afd1,2019/0,MATH08057,Introduction to Linear Algebra,82
S208dd14f,2020/1,MATH08058,Calculus and its Applications,NA
Sb2cce9e8,2019/0,MATH08057,Introduction to Linear Algebra,70
Sb2cce9e8,2019/0,MATH08058,Calculus and its Applications,83
Sf5565587,2019/0,MATH08057,Introduction to Linear Algebra,86
Sf5565587,2019/0,MATH08058,Calculus and its Applications,100
Saa65a8a8,2020/1,MATH07003,Fundamentals of Algebra and Calculus,36
Scb44f25a,2019/0,MATH07003,Fundamentals of Algebra and Calculus,79
Scb44f25a,2019/0,MATH08057,Introduction to Linear Algebra,79
Scb44f25a,2019/0,MATH08058,Calculus and its Applications,85
Sb683ee1b,2019/0,MATH07003,Fundamentals of Algebra and Calculus,66
Sb683ee1b,2019/0,MATH08057,Introduction to Linear Algebra,49
Sb683ee1b,2019/0,MATH08058,Calculus and its Applications,98
Sd5e74169,2020/1,MATH08057,Introduction to Linear Algebra,24
S274a6a3b,2019/0,MATH07003,Fundamentals of Algebra and Calculus,70
Sbcd7eed7,2019/0,MATH08057,Introduction to Linear Algebra,82
S1a980254,2019/0,MATH08057,Introduction to Linear Algebra,84
Sbc43365a,2019/0,MATH07003,Fundamentals of Algebra and Calculus,77
Sbc43365a,2019/0,MATH08057,Introduction to Linear Algebra,79
Sbc43365a,2019/0,MATH08058,Calculus and its Applications,100
S4286eb37,2019/0,MATH08057,Introduction to Linear Algebra,93
Safcc832b,2019/0,MATH07003,Fundamentals of Algebra and Calculus,59
S7bd01453,2019/0,MATH08058,Calculus and its Applications,76
S57ddb465,2019/0,MATH07003,Fundamentals of Algebra and Calculus,70
Sf82e6d91,2019/0,MATH07003,Fundamentals of Algebra and Calculus,79
S2f47829f,2019/0,MATH08057,Introduction to Linear Algebra,55
Se0da1926,2020/1,MATH08057,Introduction to Linear Algebra,91
Se0da1926,2020/1,MATH08058,Calculus and its Applications,NA
Se52c9192,2019/0,MATH08057,Introduction to Linear Algebra,74
Se52c9192,2019/0,MATH08058,Calculus and its Applications,94
S78b12359,2019/0,MATH08057,Introduction to Linear Algebra,100
S0b518d52,2019/0,MATH07003,Fundamentals of Algebra and Calculus,61
S68c9718c,2019/0,MATH08057,Introduction to Linear Algebra,63
S55337d09,2020/1,MATH08057,Introduction to Linear Algebra,88
S55337d09,2020/1,MATH08058,Calculus and its Applications,NA
Sb25aa7a5,2019/0,MATH08057,Introduction to Linear Algebra,74
Sb25aa7a5,2019/0,MATH08058,Calculus and its Applications,93
S0b916b8b,2019/0,MATH08057,Introduction to Linear Algebra,65
Saa5b15fe,2019/0,MATH07003,Fundamentals of Algebra and Calculus,79
Saa91dc31,2019/0,MATH07003,Fundamentals of Algebra and Calculus,62
S92b5494b,2019/0,MATH07003,Fundamentals of Algebra and Calculus,70
Sdee044f2,2019/0,MATH07003,Fundamentals of Algebra and Calculus,86
Sbc01d1b2,2020/1,MATH07003,Fundamentals of Algebra and Calculus,87
S73c22ee8,2019/0,MATH08057,Introduction to Linear Algebra,76
S73c22ee8,2019/0,MATH08058,Calculus and its Applications,72
S79828a1a,2019/0,MATH08057,Introduction to Linear Algebra,84
S79828a1a,2019/0,MATH08058,Calculus and its Applications,91
S9a930af2,2019/0,MATH08058,Calculus and its Applications,93
S3765bcec,2019/0,MATH07003,Fundamentals of Algebra and Calculus,77
S3765bcec,2019/0,MATH08057,Introduction to Linear Algebra,71
S3765bcec,2019/0,MATH08058,Calculus and its Applications,88
Sdaf00b74,2019/0,MATH08057,Introduction to Linear Algebra,0
Sdaf00b74,2019/0,MATH08058,Calculus and its Applications,0
Sfbd8f62a,2019/0,MATH08058,Calculus and its Applications,92
S93db1b95,2019/0,MATH08058,Calculus and its Applications,99
Scb112ef2,2020/1,MATH08057,Introduction to Linear Algebra,90
Sf72ef78e,2020/1,MATH07003,Fundamentals of Algebra and Calculus,99
Sf72ef78e,2020/1,MATH08057,Introduction to Linear Algebra,83
Sf72ef78e,2020/1,MATH08058,Calculus and its Applications,NA
S7d38f0ce,2020/1,MATH08057,Introduction to Linear Algebra,0
S7d38f0ce,2020/1,MATH08058,Calculus and its Applications,0
S5f4c8651,2020/1,MATH08057,Introduction to Linear Algebra,89
S5f4c8651,2020/1,MATH08058,Calculus and its Applications,NA
S2d1f880b,2020/1,MATH08057,Introduction to Linear Algebra,0
S11746f23,2020/1,MATH08057,Introduction to Linear Algebra,87
S11746f23,2020/1,MATH08058,Calculus and its Applications,NA
S364a58ce,2020/1,MATH08057,Introduction to Linear Algebra,83
S364a58ce,2020/1,MATH08058,Calculus and its Applications,NA
Sb656d0e3,2020/1,MATH08057,Introduction to Linear Algebra,64
Sb656d0e3,2020/1,MATH08058,Calculus and its Applications,NA
S417b06ad,2020/1,MATH07003,Fundamentals of Algebra and Calculus,79
S3d8f58ed,2020/1,MATH08057,Introduction to Linear Algebra,94
S3d8f58ed,2020/1,MATH08058,Calculus and its Applications,NA
S81a6530b,2020/1,MATH08057,Introduction to Linear Algebra,87
S81a6530b,2020/1,MATH08058,Calculus and its Applications,NA
S93f30ade,2020/1,MATH08057,Introduction to Linear Algebra,84
S93f30ade,2020/1,MATH08058,Calculus and its Applications,NA
Se5932c68,2020/1,MATH08057,Introduction to Linear Algebra,47
Se5932c68,2020/1,MATH08058,Calculus and its Applications,NA
Sf17a8a5c,2020/1,MATH08057,Introduction to Linear Algebra,77
Sf17a8a5c,2020/1,MATH08058,Calculus and its Applications,NA
S2aac6bdc,2020/1,MATH08057,Introduction to Linear Algebra,75
S2aac6bdc,2020/1,MATH08058,Calculus and its Applications,NA
S47878864,2020/1,MATH08057,Introduction to Linear Algebra,90
S47878864,2020/1,MATH08058,Calculus and its Applications,NA
S897d6f88,2020/1,MATH08057,Introduction to Linear Algebra,76
S897d6f88,2020/1,MATH08058,Calculus and its Applications,NA
Sa64c53a0,2020/1,MATH08057,Introduction to Linear Algebra,77
Sa64c53a0,2020/1,MATH08058,Calculus and its Applications,NA
S8b78eb20,2020/1,MATH08057,Introduction to Linear Algebra,91
S8b78eb20,2020/1,MATH08058,Calculus and its Applications,NA
S6c6d6b32,2020/1,MATH08057,Introduction to Linear Algebra,77
S6c6d6b32,2020/1,MATH08058,Calculus and its Applications,NA
S5fd8b59e,2020/1,MATH08057,Introduction to Linear Algebra,94
S5fd8b59e,2020/1,MATH08058,Calculus and its Applications,NA
S3d730b41,2020/1,MATH08057,Introduction to Linear Algebra,89
S3d730b41,2020/1,MATH08058,Calculus and its Applications,NA
S5a92f4ec,2020/1,MATH08057,Introduction to Linear Algebra,83
S5a92f4ec,2020/1,MATH08058,Calculus and its Applications,NA
Sc2a7aa70,2020/1,MATH08057,Introduction to Linear Algebra,66
Sc2a7aa70,2020/1,MATH08058,Calculus and its Applications,NA
S88329c75,2020/1,MATH08057,Introduction to Linear Algebra,73
S88329c75,2020/1,MATH08058,Calculus and its Applications,NA
S3ecf9e4d,2020/1,MATH08058,Calculus and its Applications,NA
S87266c3e,2020/1,MATH08057,Introduction to Linear Algebra,69
S87266c3e,2020/1,MATH08058,Calculus and its Applications,NA
Saa8c2325,2020/1,MATH08057,Introduction to Linear Algebra,53
Saa8c2325,2020/1,MATH08058,Calculus and its Applications,NA
S9c33cdd3,2020/1,MATH08057,Introduction to Linear Algebra,79
S9c33cdd3,2020/1,MATH08058,Calculus and its Applications,NA
S31850ae5,2020/1,MATH08058,Calculus and its Applications,NA
S02ae23d2,2020/1,MATH08057,Introduction to Linear Algebra,82
S02ae23d2,2020/1,MATH08058,Calculus and its Applications,NA
Se03b2b7d,2020/1,MATH08057,Introduction to Linear Algebra,57
Se03b2b7d,2020/1,MATH08058,Calculus and its Applications,NA
Scdc55a32,2020/1,MATH07003,Fundamentals of Algebra and Calculus,99
Scdc55a32,2020/1,MATH08057,Introduction to Linear Algebra,84
Scdc55a32,2020/1,MATH08058,Calculus and its Applications,NA
S2e95f2c5,2020/1,MATH08057,Introduction to Linear Algebra,97
S2e95f2c5,2020/1,MATH08058,Calculus and its Applications,NA
Sd96cf88f,2020/1,MATH08057,Introduction to Linear Algebra,92
Sd96cf88f,2020/1,MATH08058,Calculus and its Applications,NA
Sf186ac51,2020/1,MATH07003,Fundamentals of Algebra and Calculus,46
S533a8ee7,2020/1,MATH07003,Fundamentals of Algebra and Calculus,70
S31ed6a86,2020/1,MATH08057,Introduction to Linear Algebra,84
S31ed6a86,2020/1,MATH08058,Calculus and its Applications,NA
S31739d1d,2020/1,MATH08057,Introduction to Linear Algebra,75
S31739d1d,2020/1,MATH08058,Calculus and its Applications,NA
S9691b1a5,2020/1,MATH08057,Introduction to Linear Algebra,45
S9691b1a5,2020/1,MATH08058,Calculus and its Applications,NA
S07921708,2020/1,MATH08057,Introduction to Linear Algebra,0
S07921708,2020/1,MATH08058,Calculus and its Applications,0
S6a3916e0,2020/1,MATH08057,Introduction to Linear Algebra,89
S6a3916e0,2020/1,MATH08058,Calculus and its Applications,NA
S9ff377c0,2020/1,MATH08057,Introduction to Linear Algebra,69
S9ff377c0,2020/1,MATH08058,Calculus and its Applications,NA
S2610df04,2020/1,MATH08057,Introduction to Linear Algebra,96
S2610df04,2020/1,MATH08058,Calculus and its Applications,NA
S90b9e368,2020/1,MATH08057,Introduction to Linear Algebra,80
S90b9e368,2020/1,MATH08058,Calculus and its Applications,NA
S4465e768,2020/1,MATH08057,Introduction to Linear Algebra,88
S4465e768,2020/1,MATH08058,Calculus and its Applications,NA
S669173a7,2020/1,MATH08057,Introduction to Linear Algebra,89
S669173a7,2020/1,MATH08058,Calculus and its Applications,NA
Se9871e0a,2020/1,MATH08057,Introduction to Linear Algebra,82
Se9871e0a,2020/1,MATH08058,Calculus and its Applications,NA
S4471a814,2020/1,MATH08057,Introduction to Linear Algebra,93
S4471a814,2020/1,MATH08058,Calculus and its Applications,NA
Sd0c4f725,2020/1,MATH08057,Introduction to Linear Algebra,73
Sd0c4f725,2020/1,MATH08058,Calculus and its Applications,NA
Sbd2f87e5,2020/1,MATH08057,Introduction to Linear Algebra,80
Sbd2f87e5,2020/1,MATH08058,Calculus and its Applications,NA
S66f96665,2020/1,MATH08057,Introduction to Linear Algebra,79
S66f96665,2020/1,MATH08058,Calculus and its Applications,NA
Sfdfa1512,2020/1,MATH08057,Introduction to Linear Algebra,69
Sfdfa1512,2020/1,MATH08058,Calculus and its Applications,NA
Sf2f0f092,2020/1,MATH08057,Introduction to Linear Algebra,74
Sf2f0f092,2020/1,MATH08058,Calculus and its Applications,NA
S2378a02b,2020/1,MATH07003,Fundamentals of Algebra and Calculus,0
S2378a02b,2020/1,MATH08057,Introduction to Linear Algebra,67
S2378a02b,2020/1,MATH08058,Calculus and its Applications,NA
Sacb04b35,2019/0,MATH08058,Calculus and its Applications,100
Sac3baae5,2020/1,MATH08058,Calculus and its Applications,NA
S3772f20d,2020/1,MATH08057,Introduction to Linear Algebra,96
S3772f20d,2020/1,MATH08058,Calculus and its Applications,NA
S154caf0d,2020/1,MATH08057,Introduction to Linear Algebra,81
S154caf0d,2020/1,MATH08058,Calculus and its Applications,NA
Sc190ab0d,2020/1,MATH08057,Introduction to Linear Algebra,87
Sc190ab0d,2020/1,MATH08058,Calculus and its Applications,NA
Se3c6e3cf,2020/1,MATH08057,Introduction to Linear Algebra,96
Se3c6e3cf,2020/1,MATH08058,Calculus and its Applications,NA
Sce66f663,2020/1,MATH08057,Introduction to Linear Algebra,75
Sce66f663,2020/1,MATH08058,Calculus and its Applications,NA
S4e3055d1,2020/1,MATH08057,Introduction to Linear Algebra,55
S4e3055d1,2020/1,MATH08058,Calculus and its Applications,NA
S37d02e00,2020/1,MATH08057,Introduction to Linear Algebra,92
S37d02e00,2020/1,MATH08058,Calculus and its Applications,NA
Sbcf56b41,2020/1,MATH08057,Introduction to Linear Algebra,96
Sbcf56b41,2020/1,MATH08058,Calculus and its Applications,NA
S5e9cdb00,2020/1,MATH07003,Fundamentals of Algebra and Calculus,13
S5e9cdb00,2020/1,MATH08057,Introduction to Linear Algebra,26
S5e9cdb00,2020/1,MATH08058,Calculus and its Applications,NA
Sf6feaadf,2020/1,MATH08057,Introduction to Linear Algebra,73
Sf6feaadf,2020/1,MATH08058,Calculus and its Applications,NA
Sfcf425b2,2020/1,MATH08057,Introduction to Linear Algebra,97
Sfcf425b2,2020/1,MATH08058,Calculus and its Applications,NA
S911f5572,2020/1,MATH08057,Introduction to Linear Algebra,82
S911f5572,2020/1,MATH08058,Calculus and its Applications,NA
S4706ade0,2020/1,MATH08057,Introduction to Linear Algebra,74
S4706ade0,2020/1,MATH08058,Calculus and its Applications,NA
S070db9a4,2020/1,MATH08057,Introduction to Linear Algebra,87
S070db9a4,2020/1,MATH08058,Calculus and its Applications,NA
S47cc642f,2020/1,MATH07003,Fundamentals of Algebra and Calculus,80
S6f84ecfc,2020/1,MATH08057,Introduction to Linear Algebra,94
S6f84ecfc,2020/1,MATH08058,Calculus and its Applications,NA
S714fa14f,2020/1,MATH08057,Introduction to Linear Algebra,65
S714fa14f,2020/1,MATH08058,Calculus and its Applications,NA
Sc9df3aa2,2020/1,MATH08057,Introduction to Linear Algebra,78
Sc9df3aa2,2020/1,MATH08058,Calculus and its Applications,NA
Sfffe23cf,2020/1,MATH08057,Introduction to Linear Algebra,92
Sfffe23cf,2020/1,MATH08058,Calculus and its Applications,NA
S3e949cf8,2020/1,MATH08057,Introduction to Linear Algebra,94
S3e949cf8,2020/1,MATH08058,Calculus and its Applications,NA
S1caac1f8,2020/1,MATH08057,Introduction to Linear Algebra,92
S1caac1f8,2020/1,MATH08058,Calculus and its Applications,NA
