AnonID,course_year_code,course_mode_of_study,course_code_title
S22ae4287,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sb085dc0a,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb085dc0a,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9d6fe239,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9d6fe239,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S57ac778e,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S57ac778e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S57ac778e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se16d5e20,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S5d501aba,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S5d501aba,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S61af50be,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S61af50be,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S61af50be,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Se42d45e5,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se42d45e5,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S8dff477e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S8dff477e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sc6251c65,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sc6251c65,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Seecf48bb,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S0d7d4d69,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S0d7d4d69,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S1cf6cec5,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S1cf6cec5,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf9c41f60,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf9c41f60,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S1e7919c8,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S0032b62b,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S4b361e22,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S4b361e22,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S01e3590f,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S01e3590f,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6c0829cf,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S6c0829cf,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7883c08e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S7883c08e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se68a83a3,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se68a83a3,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sed26bad4,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sed26bad4,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf3edf767,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf3edf767,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2d93fab0,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2d93fab0,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf6dbecab,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf6dbecab,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf6dbecab,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sf3d1dcf1,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf3d1dcf1,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sa29b82d6,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sa29b82d6,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S77e069fb,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S77e069fb,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2cb4f7cd,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2cb4f7cd,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2cb4f7cd,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S7ab18772,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S7ab18772,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7ab18772,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S57853ff2,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S57853ff2,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf5391d44,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf5391d44,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S35f0079e,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S307ad594,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S307ad594,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S307ad594,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S6124c4cf,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sab9b0bc6,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6bc6bc30,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S3a98ad6b,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S3a98ad6b,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se40e572e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se40e572e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sb1294506,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb1294506,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S89334802,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S89334802,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S12cc839b,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S12cc839b,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7fb35e77,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S7fb35e77,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sc3900f26,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sc3900f26,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sebeef6d4,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sebeef6d4,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S052f23d2,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S1b8c7ba3,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S544d191f,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S544d191f,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sdec5e9c4,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sdec5e9c4,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9ecefd80,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9ecefd80,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S76396f80,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S76396f80,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sbc640dac,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sbc640dac,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf21c95f6,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf21c95f6,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S50e0c668,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S50e0c668,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se643a0b3,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se643a0b3,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S5aea4905,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S5aea4905,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf999e4fd,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf999e4fd,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S11e4ce1a,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S11e4ce1a,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2d51af81,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2d51af81,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2d51af81,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S225b4a01,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S225b4a01,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S225b4a01,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S9b26155e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9b26155e,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se24cd668,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se24cd668,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se24cd668,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sfff1c718,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sfff1c718,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S18d2362b,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S18d2362b,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sb157d9f1,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb157d9f1,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sb157d9f1,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S8de2b86a,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S8de2b86a,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Scda387b1,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Scda387b1,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
